id,name,logo_path,parent_id,territory_id,official_name,code,gender,is_active,team_type
1627,Cayman Islands U17 National Team,user://assets/textures/territory_logo/43.webp,43,43,Cayman Islands U17 National Team,,0,1,1
1628,Central African Republic U17 National Team,user://assets/textures/territory_logo/44.webp,44,44,Central African Republic U17 National Team,,0,1,1
1629,Chad U17 National Team,user://assets/textures/territory_logo/45.webp,45,45,Republic of Chad U17 National Team,,0,1,1
1630,Chile U17 National Team,user://assets/textures/territory_logo/46.webp,46,46,Republic of Chile U17 National Team,,0,1,1
1631,China U17 National Team,user://assets/textures/territory_logo/47.webp,47,47,People's Republic of China U17 National Team,,0,1,1
1632,Christmas Island U17 National Team,user://assets/textures/territory_logo/48.webp,48,48,Territory of Christmas Island U17 National Team,,0,1,1
1633,Cocos Islands U17 National Team,user://assets/textures/territory_logo/49.webp,49,49,Territory of Cocos (Keeling) Islands U17 National Team,,0,1,1
1634,Colombia U17 National Team,user://assets/textures/territory_logo/50.webp,50,50,Republic of Colombia U17 National Team,,0,1,1
1635,Comoros U17 National Team,user://assets/textures/territory_logo/51.webp,51,51,Union of the Comoros U17 National Team,,0,1,1
1636,Congo U17 National Team,user://assets/textures/territory_logo/52.webp,52,52,Republic of the Congo U17 National Team,,0,1,1
1637,Cook Islands U17 National Team,user://assets/textures/territory_logo/53.webp,53,53,Cook Islands U17 National Team,,0,1,1
1638,Costa Rica U17 National Team,user://assets/textures/territory_logo/54.webp,54,54,Republic of Costa Rica U17 National Team,,0,1,1
1639,Croatia U17 National Team,user://assets/textures/territory_logo/55.webp,55,55,Republic of Croatia U17 National Team,,0,1,1
1640,Cuba U17 National Team,user://assets/textures/territory_logo/56.webp,56,56,Republic of Cuba U17 National Team,,0,1,1
1641,Curaçao U17 National Team,user://assets/textures/territory_logo/57.webp,57,57,Country of Curaçao U17 National Team,,0,1,1
1642,Cyprus U17 National Team,user://assets/textures/territory_logo/58.webp,58,58,Republic of Cyprus U17 National Team,,0,1,1
1643,Czechia U17 National Team,user://assets/textures/territory_logo/59.webp,59,59,Czech Republic U17 National Team,,0,1,1
1644,Denmark U17 National Team,user://assets/textures/territory_logo/60.webp,60,60,Kingdom of Denmark U17 National Team,,0,1,1
1645,Djibouti U17 National Team,user://assets/textures/territory_logo/61.webp,61,61,Republic of Djibouti U17 National Team,,0,1,1
1646,Dominica U17 National Team,user://assets/textures/territory_logo/62.webp,62,62,Commonwealth of Dominica U17 National Team,,0,1,1
1647,Dominican Republic U17 National Team,user://assets/textures/territory_logo/63.webp,63,63,Dominican Republic U17 National Team,,0,1,1
1648,DR Congo U17 National Team,user://assets/textures/territory_logo/64.webp,64,64,Democratic Republic of the Congo U17 National Team,,0,1,1
1649,Timor-Leste U17 National Team,user://assets/textures/territory_logo/65.webp,65,65,Democratic Republic of Timor-Leste U17 National Team,,0,1,1
1650,Easter Island U17 National Team,user://assets/textures/territory_logo/66.webp,66,66,Easter Island U17 National Team,,0,1,1
1651,Ecuador U17 National Team,user://assets/textures/territory_logo/67.webp,67,67,Republic of Ecuador U17 National Team,,0,1,1
1652,Egypt U17 National Team,user://assets/textures/territory_logo/68.webp,68,68,Arab Republic of Egypt U17 National Team,,0,1,1
1653,El Salvador U17 National Team,user://assets/textures/territory_logo/69.webp,69,69,Republic of El Salvador U17 National Team,,0,1,1
1654,England U17 National Team,user://assets/textures/territory_logo/70.webp,70,70,England U17 National Team,,0,1,1
1655,Equatorial Guinea U17 National Team,user://assets/textures/territory_logo/71.webp,71,71,Republic of Equatorial Guinea U17 National Team,,0,1,1
1656,Eritrea U17 National Team,user://assets/textures/territory_logo/72.webp,72,72,State of Eritrea U17 National Team,,0,1,1
1657,Estonia U17 National Team,user://assets/textures/territory_logo/73.webp,73,73,Republic of Estonia U17 National Team,,0,1,1
1658,Eswatini U17 National Team,user://assets/textures/territory_logo/74.webp,74,74,Kingdom of Eswatini U17 National Team,,0,1,1
1659,Ethiopia U17 National Team,user://assets/textures/territory_logo/75.webp,75,75,Federal Democratic Republic of Ethiopia U17 National Team,,0,1,1
1660,Falkland Islands U17 National Team,user://assets/textures/territory_logo/76.webp,76,76,Falkland Islands U17 National Team,,0,1,1
1661,Faroe Islands U17 National Team,user://assets/textures/territory_logo/77.webp,77,77,Faroe Islands U17 National Team,,0,1,1
1662,Federated States of Micronesia U17 National Team,user://assets/textures/territory_logo/78.webp,78,78,Federated States of Micronesia U17 National Team,,0,1,1
1663,Fiji U17 National Team,user://assets/textures/territory_logo/79.webp,79,79,Republic of Fiji U17 National Team,,0,1,1
1664,Finland U17 National Team,user://assets/textures/territory_logo/80.webp,80,80,Republic of Finland U17 National Team,,0,1,1
1665,France U17 National Team,user://assets/textures/territory_logo/81.webp,81,81,French Republic U17 National Team,,0,1,1
1666,French Guiana U17 National Team,user://assets/textures/territory_logo/82.webp,82,82,French Guiana U17 National Team,,0,1,1
1667,French Polynesia U17 National Team,user://assets/textures/territory_logo/83.webp,83,83,French Polynesia U17 National Team,,0,1,1
1668,Gabon U17 National Team,user://assets/textures/territory_logo/84.webp,84,84,Gabonese Republic U17 National Team,,0,1,1
1669,The Gambia U17 National Team,user://assets/textures/territory_logo/85.webp,85,85,Republic of the Gambia U17 National Team,,0,1,1
1670,Georgia U17 National Team,user://assets/textures/territory_logo/86.webp,86,86,Georgia U17 National Team,,0,1,1
1671,Germany U17 National Team,user://assets/textures/territory_logo/87.webp,87,87,Federal Republic of Germany U17 National Team,,0,1,1
1672,Ghana U17 National Team,user://assets/textures/territory_logo/88.webp,88,88,Republic of Ghana U17 National Team,,0,1,1
1673,Gibraltar U17 National Team,user://assets/textures/territory_logo/89.webp,89,89,Gibraltar U17 National Team,,0,1,1
1674,Gozo U17 National Team,user://assets/textures/territory_logo/90.webp,90,90,Gozo U17 National Team,,0,1,1
1675,Greece U17 National Team,user://assets/textures/territory_logo/91.webp,91,91,Hellenic Republic U17 National Team,,0,1,1
1676,Greenland U17 National Team,user://assets/textures/territory_logo/92.webp,92,92,Greenland U17 National Team,,0,1,1
1677,Grenada U17 National Team,user://assets/textures/territory_logo/93.webp,93,93,Grenada U17 National Team,,0,1,1
1678,Guadeloupe U17 National Team,user://assets/textures/territory_logo/94.webp,94,94,Guadeloupe U17 National Team,,0,1,1
1679,Guam U17 National Team,user://assets/textures/territory_logo/95.webp,95,95,Guam U17 National Team,,0,1,1
1680,Guatemala U17 National Team,user://assets/textures/territory_logo/96.webp,96,96,Republic of Guatemala U17 National Team,,0,1,1
1681,Guernsey U17 National Team,user://assets/textures/territory_logo/97.webp,97,97,Guernsey U17 National Team,,0,1,1
1682,Guinea U17 National Team,user://assets/textures/territory_logo/98.webp,98,98,Republic of Guinea U17 National Team,,0,1,1
1683,Guinea-Bissau U17 National Team,user://assets/textures/territory_logo/99.webp,99,99,Republic of Guinea-Bissau U17 National Team,,0,1,1
1684,Guyana U17 National Team,user://assets/textures/territory_logo/100.webp,100,100,Co-operative Republic of Guyana U17 National Team,,0,1,1
1685,Haiti U17 National Team,user://assets/textures/territory_logo/101.webp,101,101,Republic of Haiti U17 National Team,,0,1,1
1686,Hawaii U17 National Team,user://assets/textures/territory_logo/102.webp,102,102,Hawaii U17 National Team,,0,1,1
1687,Honduras U17 National Team,user://assets/textures/territory_logo/103.webp,103,103,Republic of Honduras U17 National Team,,0,1,1
1688,Hong Kong U17 National Team,user://assets/textures/territory_logo/104.webp,104,104,Hong Kong U17 National Team,,0,1,1
1689,Hungary U17 National Team,user://assets/textures/territory_logo/105.webp,105,105,Hungary U17 National Team,,0,1,1
1690,Iceland U17 National Team,user://assets/textures/territory_logo/106.webp,106,106,Iceland U17 National Team,,0,1,1
1691,India U17 National Team,user://assets/textures/territory_logo/107.webp,107,107,Republic of India U17 National Team,,0,1,1
1692,Indonesia U17 National Team,user://assets/textures/territory_logo/108.webp,108,108,Republic of Indonesia U17 National Team,,0,1,1
1693,Iran U17 National Team,user://assets/textures/territory_logo/109.webp,109,109,Islamic Republic of Iran U17 National Team,,0,1,1
1694,Iraq U17 National Team,user://assets/textures/territory_logo/110.webp,110,110,Republic of Iraq U17 National Team,,0,1,1
1695,Ireland U17 National Team,user://assets/textures/territory_logo/111.webp,111,111,Republic of Ireland U17 National Team,,0,1,1
1696,Isle of Man U17 National Team,user://assets/textures/territory_logo/112.webp,112,112,Isle of Man U17 National Team,,0,1,1
1697,Isle of Wight U17 National Team,user://assets/textures/territory_logo/113.webp,113,113,Isle of Wight U17 National Team,,0,1,1
1698,Isles of Scilly U17 National Team,user://assets/textures/territory_logo/114.webp,114,114,Isles of Scilly U17 National Team,,0,1,1
1699,Israel U17 National Team,user://assets/textures/territory_logo/115.webp,115,115,State of Israel U17 National Team,,0,1,1
1700,Italy U17 National Team,user://assets/textures/territory_logo/116.webp,116,116,Italian Republic U17 National Team,,0,1,1
1701,Ivory Coast U17 National Team,user://assets/textures/territory_logo/117.webp,117,117,Republic of Côte d'Ivoire U17 National Team,,0,1,1
1702,Jamaica U17 National Team,user://assets/textures/territory_logo/118.webp,118,118,Jamaica U17 National Team,,0,1,1
1703,Japan U17 National Team,user://assets/textures/territory_logo/119.webp,119,119,Japan U17 National Team,,0,1,1
1704,Jersey U17 National Team,user://assets/textures/territory_logo/120.webp,120,120,Bailiwick of Jersey U17 National Team,,0,1,1
1705,Jordan U17 National Team,user://assets/textures/territory_logo/121.webp,121,121,Hashemite Kingdom of Jordan U17 National Team,,0,1,1
1706,Kazakhstan U17 National Team,user://assets/textures/territory_logo/122.webp,122,122,Republic of Kazakhstan U17 National Team,,0,1,1
1707,Kenya U17 National Team,user://assets/textures/territory_logo/123.webp,123,123,Republic of Kenya U17 National Team,,0,1,1
1708,Kiribati U17 National Team,user://assets/textures/territory_logo/124.webp,124,124,Republic of Kiribati U17 National Team,,0,1,1
1709,Kosovo U17 National Team,user://assets/textures/territory_logo/125.webp,125,125,Republic of Kosovo U17 National Team,,0,1,1
1710,Kuwait U17 National Team,user://assets/textures/territory_logo/126.webp,126,126,State of Kuwait U17 National Team,,0,1,1
1711,Kyrgyzstan U17 National Team,user://assets/textures/territory_logo/127.webp,127,127,Kyrgyz Republic U17 National Team,,0,1,1
1712,Laos U17 National Team,user://assets/textures/territory_logo/128.webp,128,128,Lao People's Democratic Republic U17 National Team,,0,1,1
1713,Latvia U17 National Team,user://assets/textures/territory_logo/129.webp,129,129,Republic of Latvia U17 National Team,,0,1,1
1714,Lebanon U17 National Team,user://assets/textures/territory_logo/130.webp,130,130,Republic of Lebanon U17 National Team,,0,1,1
1715,Lesotho U17 National Team,user://assets/textures/territory_logo/131.webp,131,131,Kingdom of Lesotho U17 National Team,,0,1,1
1716,Liberia U17 National Team,user://assets/textures/territory_logo/132.webp,132,132,Republic of Liberia U17 National Team,,0,1,1
1717,Libya U17 National Team,user://assets/textures/territory_logo/133.webp,133,133,State of Libya U17 National Team,,0,1,1
1718,Liechtenstein U17 National Team,user://assets/textures/territory_logo/134.webp,134,134,Principality of Liechtenstein U17 National Team,,0,1,1
1719,Lithuania U17 National Team,user://assets/textures/territory_logo/135.webp,135,135,Republic of Lithuania U17 National Team,,0,1,1
1720,Luxembourg U17 National Team,user://assets/textures/territory_logo/136.webp,136,136,Grand Duchy of Luxembourg U17 National Team,,0,1,1
1721,Macau U17 National Team,user://assets/textures/territory_logo/137.webp,137,137,Macau U17 National Team,,0,1,1
1722,Madagascar U17 National Team,user://assets/textures/territory_logo/138.webp,138,138,Republic of Madagascar U17 National Team,,0,1,1
1723,Madeira U17 National Team,user://assets/textures/territory_logo/139.webp,139,139,Autonomous Region of Madeira U17 National Team,,0,1,1
1724,Malawi U17 National Team,user://assets/textures/territory_logo/140.webp,140,140,Republic of Malawi U17 National Team,,0,1,1
1725,Malaysia U17 National Team,user://assets/textures/territory_logo/141.webp,141,141,Malaysia U17 National Team,,0,1,1
1726,Maldives U17 National Team,user://assets/textures/territory_logo/142.webp,142,142,Republic of Maldives U17 National Team,,0,1,1
1727,Mali U17 National Team,user://assets/textures/territory_logo/143.webp,143,143,Republic of Mali U17 National Team,,0,1,1
1728,Malta U17 National Team,user://assets/textures/territory_logo/144.webp,144,144,Republic of Malta U17 National Team,,0,1,1
1729,Marshall Islands U17 National Team,user://assets/textures/territory_logo/145.webp,145,145,Republic of the Marshall Islands U17 National Team,,0,1,1
1730,Martinique U17 National Team,user://assets/textures/territory_logo/146.webp,146,146,Martinique U17 National Team,,0,1,1
1731,Mauritania U17 National Team,user://assets/textures/territory_logo/147.webp,147,147,Islamic Republic of Mauritania U17 National Team,,0,1,1
1732,Mauritius U17 National Team,user://assets/textures/territory_logo/148.webp,148,148,Republic of Mauritius U17 National Team,,0,1,1
1733,Mayotte U17 National Team,user://assets/textures/territory_logo/149.webp,149,149,Department of Mayotte U17 National Team,,0,1,1
1734,Mexico U17 National Team,user://assets/textures/territory_logo/150.webp,150,150,United Mexican States U17 National Team,,0,1,1
1735,Moldova U17 National Team,user://assets/textures/territory_logo/151.webp,151,151,Republic of Moldova U17 National Team,,0,1,1
1736,Monaco U17 National Team,user://assets/textures/territory_logo/152.webp,152,152,Principality of Monaco U17 National Team,,0,1,1
1737,Mongolia U17 National Team,user://assets/textures/territory_logo/153.webp,153,153,Mongolia U17 National Team,,0,1,1
1738,Montenegro U17 National Team,user://assets/textures/territory_logo/154.webp,154,154,Montenegro U17 National Team,,0,1,1
1739,Montserrat U17 National Team,user://assets/textures/territory_logo/155.webp,155,155,Montserrat U17 National Team,,0,1,1
1740,Morocco U17 National Team,user://assets/textures/territory_logo/156.webp,156,156,Kingdom of Morocco U17 National Team,,0,1,1
1741,Mozambique U17 National Team,user://assets/textures/territory_logo/157.webp,157,157,Republic of Mozambique U17 National Team,,0,1,1
1742,Myanmar U17 National Team,user://assets/textures/territory_logo/158.webp,158,158,Republic of the Union of Myanmar U17 National Team,,0,1,1
1743,Namibia U17 National Team,user://assets/textures/territory_logo/159.webp,159,159,Republic of Namibia U17 National Team,,0,1,1
1744,Nauru U17 National Team,user://assets/textures/territory_logo/160.webp,160,160,Republic of Nauru U17 National Team,,0,1,1
1745,Nepal U17 National Team,user://assets/textures/territory_logo/161.webp,161,161,Federal Democratic Republic of Nepal U17 National Team,,0,1,1
1746,Netherlands U17 National Team,user://assets/textures/territory_logo/162.webp,162,162,Kingdom of the Netherlands U17 National Team,,0,1,1
1747,New Caledonia U17 National Team,user://assets/textures/territory_logo/163.webp,163,163,New Caledonia U17 National Team,,0,1,1
1748,New Zealand U17 National Team,user://assets/textures/territory_logo/164.webp,164,164,New Zealand U17 National Team,,0,1,1
1749,Nicaragua U17 National Team,user://assets/textures/territory_logo/165.webp,165,165,Republic of Nicaragua U17 National Team,,0,1,1
1750,Niger U17 National Team,user://assets/textures/territory_logo/166.webp,166,166,Republic of the Niger U17 National Team,,0,1,1
1751,Nigeria U17 National Team,user://assets/textures/territory_logo/167.webp,167,167,Federal Republic of Nigeria U17 National Team,,0,1,1
1752,Niue U17 National Team,user://assets/textures/territory_logo/168.webp,168,168,Niue U17 National Team,,0,1,1
1753,Norfolk Island U17 National Team,user://assets/textures/territory_logo/169.webp,169,169,Norfolk Island U17 National Team,,0,1,1
1754,North Korea U17 National Team,user://assets/textures/territory_logo/170.webp,170,170,Democratic People's Republic of Korea U17 National Team,,0,1,1
1755,North Macedonia U17 National Team,user://assets/textures/territory_logo/171.webp,171,171,Republic of North Macedonia U17 National Team,,0,1,1
1756,Northern Cyprus U17 National Team,user://assets/textures/territory_logo/172.webp,172,172,Turkish Republic of Northern Cyprus U17 National Team,,0,1,1
1757,Northern Ireland U17 National Team,user://assets/textures/territory_logo/173.webp,173,173,Northern Ireland U17 National Team,,0,1,1
1758,Northern Mariana Islands U17 National Team,user://assets/textures/territory_logo/174.webp,174,174,Commonwealth of the Northern Mariana Islands U17 National Team,,0,1,1
1759,Norway U17 National Team,user://assets/textures/territory_logo/175.webp,175,175,Kingdom of Norway U17 National Team,,0,1,1
1760,Oman U17 National Team,user://assets/textures/territory_logo/176.webp,176,176,Sultanate of Oman U17 National Team,,0,1,1
1761,Orkney U17 National Team,user://assets/textures/territory_logo/177.webp,177,177,Orkney U17 National Team,,0,1,1
1762,Pakistan U17 National Team,user://assets/textures/territory_logo/178.webp,178,178,Islamic Republic of Pakistan U17 National Team,,0,1,1
1763,Palau U17 National Team,user://assets/textures/territory_logo/179.webp,179,179,Republic of Palau U17 National Team,,0,1,1
1764,Palestine U17 National Team,user://assets/textures/territory_logo/180.webp,180,180,State of Palestine U17 National Team,,0,1,1
1765,Panama U17 National Team,user://assets/textures/territory_logo/181.webp,181,181,Republic of Panama U17 National Team,,0,1,1
1766,Papua New Guinea U17 National Team,user://assets/textures/territory_logo/182.webp,182,182,Independent State of Papua New Guinea U17 National Team,,0,1,1
1767,Paraguay U17 National Team,user://assets/textures/territory_logo/183.webp,183,183,Republic of Paraguay U17 National Team,,0,1,1
1768,Peru U17 National Team,user://assets/textures/territory_logo/184.webp,184,184,Republic of Peru U17 National Team,,0,1,1
1769,Philippines U17 National Team,user://assets/textures/territory_logo/185.webp,185,185,Republic of the Philippines U17 National Team,,0,1,1
1770,Pitcairn Islands U17 National Team,user://assets/textures/territory_logo/186.webp,186,186,"Pitcairn, Henderson, Ducie and Oeno Islands U17 National Team",,0,1,1
1771,Poland U17 National Team,user://assets/textures/territory_logo/187.webp,187,187,Republic of Poland U17 National Team,,0,1,1
1772,Portugal U17 National Team,user://assets/textures/territory_logo/188.webp,188,188,Portuguese Republic U17 National Team,,0,1,1
1773,Puerto Rico U17 National Team,user://assets/textures/territory_logo/189.webp,189,189,Commonwealth of Puerto Rico U17 National Team,,0,1,1
1774,Qatar U17 National Team,user://assets/textures/territory_logo/190.webp,190,190,State of Qatar U17 National Team,,0,1,1
1775,Réunion U17 National Team,user://assets/textures/territory_logo/191.webp,191,191,Réunion U17 National Team,,0,1,1
1776,Romania U17 National Team,user://assets/textures/territory_logo/192.webp,192,192,Romania U17 National Team,,0,1,1
1777,Russia U17 National Team,user://assets/textures/territory_logo/193.webp,193,193,Russian Federation U17 National Team,,0,1,1
1778,Rwanda U17 National Team,user://assets/textures/territory_logo/194.webp,194,194,Republic of Rwanda U17 National Team,,0,1,1
1779,Saba U17 National Team,user://assets/textures/territory_logo/195.webp,195,195,Saba U17 National Team,,0,1,1
1780,Sahrawi Republic U17 National Team,user://assets/textures/territory_logo/196.webp,196,196,Sahrawi Arab Democratic Republic U17 National Team,,0,1,1
1781,Saint Helena U17 National Team,user://assets/textures/territory_logo/197.webp,197,197,Saint Helena U17 National Team,,0,1,1
1782,Saint Kitts and Nevis U17 National Team,user://assets/textures/territory_logo/198.webp,198,198,Federation of Saint Kitts and Nevis U17 National Team,,0,1,1
1783,Saint Lucia U17 National Team,user://assets/textures/territory_logo/199.webp,199,199,Saint Lucia U17 National Team,,0,1,1
1784,Saint Martin U17 National Team,user://assets/textures/territory_logo/200.webp,200,200,Saint Martin U17 National Team,,0,1,1
1785,Saint Pierre and Miquelon U17 National Team,user://assets/textures/territory_logo/201.webp,201,201,Territorial Collectivity of Saint Pierre and Miquelon U17 National Team,,0,1,1
1786,Saint Vincent and the Grenadines U17 National Team,user://assets/textures/territory_logo/202.webp,202,202,Saint Vincent and the Grenadines U17 National Team,,0,1,1
1787,Saint-Barthélemy U17 National Team,user://assets/textures/territory_logo/203.webp,203,203,Collectivité territoriale de Saint-Barthélemy U17 National Team,,0,1,1
1788,Samoa U17 National Team,user://assets/textures/territory_logo/204.webp,204,204,Independent State of Samoa U17 National Team,,0,1,1
1789,San Marino U17 National Team,user://assets/textures/territory_logo/205.webp,205,205,Republic of San Marino U17 National Team,,0,1,1
1790,São Tomé and Príncipe U17 National Team,user://assets/textures/territory_logo/206.webp,206,206,Democratic Republic of São Tomé and Príncipe U17 National Team,,0,1,1
1791,Saudi Arabia U17 National Team,user://assets/textures/territory_logo/207.webp,207,207,Kingdom of Saudi Arabia U17 National Team,,0,1,1
1792,Scotland U17 National Team,user://assets/textures/territory_logo/208.webp,208,208,Scotland U17 National Team,,0,1,1
1793,Senegal U17 National Team,user://assets/textures/territory_logo/209.webp,209,209,Republic of Senegal U17 National Team,,0,1,1
1794,Serbia U17 National Team,user://assets/textures/territory_logo/210.webp,210,210,Republic of Serbia U17 National Team,,0,1,1
1795,Seychelles U17 National Team,user://assets/textures/territory_logo/211.webp,211,211,Republic of Seychelles U17 National Team,,0,1,1
1796,Sierra Leone U17 National Team,user://assets/textures/territory_logo/212.webp,212,212,Republic of Sierra Leone U17 National Team,,0,1,1
1797,Singapore U17 National Team,user://assets/textures/territory_logo/213.webp,213,213,Republic of Singapore U17 National Team,,0,1,1
1798,Sint Eustatius U17 National Team,user://assets/textures/territory_logo/214.webp,214,214,Sint Eustatius U17 National Team,,0,1,1
1799,Sint Maarten U17 National Team,user://assets/textures/territory_logo/215.webp,215,215,Sint Maarten U17 National Team,,0,1,1
1800,Slovakia U17 National Team,user://assets/textures/territory_logo/216.webp,216,216,Slovak Republic U17 National Team,,0,1,1
1801,Slovenia U17 National Team,user://assets/textures/territory_logo/217.webp,217,217,Republic of Slovenia U17 National Team,,0,1,1
1802,Solomon Islands U17 National Team,user://assets/textures/territory_logo/218.webp,218,218,Solomon Islands U17 National Team,,0,1,1
1803,Somalia U17 National Team,user://assets/textures/territory_logo/219.webp,219,219,Federal Republic of Somalia U17 National Team,,0,1,1
1804,Somaliland U17 National Team,user://assets/textures/territory_logo/220.webp,220,220,Republic of Somaliland U17 National Team,,0,1,1
1805,South Africa U17 National Team,user://assets/textures/territory_logo/221.webp,221,221,Republic of South Africa U17 National Team,,0,1,1
1806,South Korea U17 National Team,user://assets/textures/territory_logo/222.webp,222,222,Republic of Korea U17 National Team,,0,1,1
1807,South Ossetia U17 National Team,user://assets/textures/territory_logo/223.webp,223,223,Republic of South Ossetia U17 National Team,,0,1,1
1808,South Sudan U17 National Team,user://assets/textures/territory_logo/224.webp,224,224,Republic of South Sudan U17 National Team,,0,1,1
1809,Sovereign Military Order of Malta U17 National Team,user://assets/textures/territory_logo/225.webp,225,225,"Sovereign Military Hospitaller Order of Saint John of Jerusalem, of Rhodes and of Malta U17 National Team",,0,1,1
1810,Spain U17 National Team,user://assets/textures/territory_logo/226.webp,226,226,Kingdom of Spain U17 National Team,,0,1,1
1811,Sri Lanka U17 National Team,user://assets/textures/territory_logo/227.webp,227,227,Democratic Socialist Republic of Sri Lanka U17 National Team,,0,1,1
1812,Sudan U17 National Team,user://assets/textures/territory_logo/228.webp,228,228,Republic of the Sudan U17 National Team,,0,1,1
1813,Suriname U17 National Team,user://assets/textures/territory_logo/229.webp,229,229,Republic of Suriname U17 National Team,,0,1,1
1814,Sweden U17 National Team,user://assets/textures/territory_logo/230.webp,230,230,Kingdom of Sweden U17 National Team,,0,1,1
1815,Switzerland U17 National Team,user://assets/textures/territory_logo/231.webp,231,231,Swiss Confederation U17 National Team,,0,1,1
1816,Syria U17 National Team,user://assets/textures/territory_logo/232.webp,232,232,Syrian Arab Republic U17 National Team,,0,1,1
1817,Taiwan U17 National Team,user://assets/textures/territory_logo/233.webp,233,233,Republic of China U17 National Team,,0,1,1
1818,Tajikistan U17 National Team,user://assets/textures/territory_logo/234.webp,234,234,Republic of Tajikistan U17 National Team,,0,1,1
1819,Tanzania U17 National Team,user://assets/textures/territory_logo/235.webp,235,235,United Republic of Tanzania U17 National Team,,0,1,1
1820,Thailand U17 National Team,user://assets/textures/territory_logo/236.webp,236,236,Kingdom of Thailand U17 National Team,,0,1,1
1821,Togo U17 National Team,user://assets/textures/territory_logo/237.webp,237,237,Togolese Republic U17 National Team,,0,1,1
1822,Tokelau U17 National Team,user://assets/textures/territory_logo/238.webp,238,238,Tokelau U17 National Team,,0,1,1
1823,Tonga U17 National Team,user://assets/textures/territory_logo/239.webp,239,239,Kingdom of Tonga U17 National Team,,0,1,1
1824,Transnistria U17 National Team,user://assets/textures/territory_logo/240.webp,240,240,Pridnestrovian Moldavian Republic U17 National Team,,0,1,1
1825,Trinidad and Tobago U17 National Team,user://assets/textures/territory_logo/241.webp,241,241,Republic of Trinidad and Tobago U17 National Team,,0,1,1
1826,Tristan da Cunha U17 National Team,user://assets/textures/territory_logo/242.webp,242,242,Tristan da Cunha U17 National Team,,0,1,1
1827,Tunisia U17 National Team,user://assets/textures/territory_logo/243.webp,243,243,Republic of Tunisia U17 National Team,,0,1,1
1828,Turkey U17 National Team,user://assets/textures/territory_logo/244.webp,244,244,Republic of Türkiye U17 National Team,,0,1,1
1829,Turkmenistan U17 National Team,user://assets/textures/territory_logo/245.webp,245,245,Turkmenistan U17 National Team,,0,1,1
1830,Turks and Caicos Islands U17 National Team,user://assets/textures/territory_logo/246.webp,246,246,Turks and Caicos Islands U17 National Team,,0,1,1
1831,Tuvalu U17 National Team,user://assets/textures/territory_logo/247.webp,247,247,Tuvalu U17 National Team,,0,1,1
1832,U.S. Virgin Islands U17 National Team,user://assets/textures/territory_logo/248.webp,248,248,Virgin Islands of the United States U17 National Team,,0,1,1
1833,Uganda U17 National Team,user://assets/textures/territory_logo/249.webp,249,249,Republic of Uganda U17 National Team,,0,1,1
1834,Ukraine U17 National Team,user://assets/textures/territory_logo/250.webp,250,250,Ukraine U17 National Team,,0,1,1
1835,United Arab Emirates U17 National Team,user://assets/textures/territory_logo/251.webp,251,251,United Arab Emirates U17 National Team,,0,1,1
1836,United States U17 National Team,user://assets/textures/territory_logo/252.webp,252,252,United States of America U17 National Team,,0,1,1
1837,Uruguay U17 National Team,user://assets/textures/territory_logo/253.webp,253,253,Oriental Republic of Uruguay U17 National Team,,0,1,1
1838,Uzbekistan U17 National Team,user://assets/textures/territory_logo/254.webp,254,254,Republic of Uzbekistan U17 National Team,,0,1,1
1839,Vanuatu U17 National Team,user://assets/textures/territory_logo/255.webp,255,255,Republic of Vanuatu U17 National Team,,0,1,1
1840,Vatican City U17 National Team,user://assets/textures/territory_logo/256.webp,256,256,Vatican City State U17 National Team,,0,1,1
1841,Venezuela U17 National Team,user://assets/textures/territory_logo/257.webp,257,257,Bolivarian Republic of Venezuela U17 National Team,,0,1,1
1842,Vietnam U17 National Team,user://assets/textures/territory_logo/258.webp,258,258,Socialist Republic of Vietnam U17 National Team,,0,1,1
1843,Wales U17 National Team,user://assets/textures/territory_logo/259.webp,259,259,Wales U17 National Team,,0,1,1
1844,Wallis and Futuna U17 National Team,user://assets/textures/territory_logo/260.webp,260,260,Territory of the Wallis and Futuna Islands U17 National Team,,0,1,1
1845,Yemen U17 National Team,user://assets/textures/territory_logo/261.webp,261,261,Republic of Yemen U17 National Team,,0,1,1
1846,Zambia U17 National Team,user://assets/textures/territory_logo/262.webp,262,262,Republic of Zambia U17 National Team,,0,1,1
1847,Zanzibar U17 National Team,user://assets/textures/territory_logo/263.webp,263,263,Zanzibar U17 National Team,,0,1,1
1848,Zimbabwe U17 National Team,user://assets/textures/territory_logo/264.webp,264,264,Republic of Zimbabwe U17 National Team,,0,1,1
1849,Abkhazia U17 Women's National Team,user://assets/textures/territory_logo/1.webp,265,1,Republic of Abkhazia U17 Women's National Team,,1,1,1
1850,Afghanistan U17 Women's National Team,user://assets/textures/territory_logo/2.webp,266,2,Islamic Emirate of Afghanistan U17 Women's National Team,,1,1,1
1851,Akrotiri and Dhekelia U17 Women's National Team,user://assets/textures/territory_logo/3.webp,267,3,Sovereign Base Areas of Akrotiri and Dhekelia U17 Women's National Team,,1,1,1
1852,Aland Islands U17 Women's National Team,user://assets/textures/territory_logo/4.webp,268,4,Åland U17 Women's National Team,,1,1,1
1853,Albania U17 Women's National Team,user://assets/textures/territory_logo/5.webp,269,5,Republic of Albania U17 Women's National Team,,1,1,1
